"VerseID","BookID","Chapter","VerseNum","OsisRef","VerseText"
"30314","59","2","20","Jas.2.20","But wilt thou know, O vain man, that faith without works is dead?"
"30315","59","2","21","Jas.2.21","Was not Abraham our father justified by works, when he had offered Isaac his son upon the altar?"
"30316","59","2","22","Jas.2.22","Seest thou how faith wrought with his works, and by works was faith made perfect?"
"30317","59","2","23","Jas.2.23","And the scripture was fulfilled which saith, Abraham believed God, and it was imputed unto him for righteousness: and he was called the Friend of God."
"30318","59","2","24","Jas.2.24","Ye see then how that by works a man is justified, and not by faith only."
"30319","59","2","25","Jas.2.25","Likewise also was not Rahab the harlot justified by works, when she had received the messengers, and had sent them out another way?"
"30320","59","2","26","Jas.2.26","For as the body without the spirit is dead, so faith without works is dead also."
"30321","59","3","1","Jas.3.1","My brethren, be not many masters, knowing that we shall receive the greater condemnation."
"30322","59","3","2","Jas.3.2","For in many things we offend all. If any man offend not in word, the same is a perfect man, and able also to bridle the whole body."
"30323","59","3","3","Jas.3.3","Behold, we put bits in the horses' mouths, that they may obey us; and we turn about their whole body."
"30324","59","3","4","Jas.3.4","Behold also the ships, which though they be so great, and are driven of fierce winds, yet are they turned about with a very small helm, whithersoever the governor listeth."
"30325","59","3","5","Jas.3.5","Even so the tongue is a little member, and boasteth great things. Behold, how great a matter a little fire kindleth!"
"30326","59","3","6","Jas.3.6","And the tongue is a fire, a world of iniquity: so is the tongue among our members, that it defileth the whole body, and setteth on fire the course of nature; and it is set on fire of hell."
"30327","59","3","7","Jas.3.7","For every kind of beasts, and of birds, and of serpents, and of things in the sea, is tamed, and hath been tamed of mankind:"
"30328","59","3","8","Jas.3.8","But the tongue can no man tame; it is an unruly evil, full of deadly poison."
"30329","59","3","9","Jas.3.9","Therewith bless we God, even the Father; and therewith curse we men, which are made after the similitude of God."
"30330","59","3","10","Jas.3.10","Out of the same mouth proceedeth blessing and cursing. My brethren, these things ought not so to be."
"30331","59","3","11","Jas.3.11","Doth a fountain send forth at the same place sweet water and bitter?"
"30332","59","3","12","Jas.3.12","Can the fig tree, my brethren, bear olive berries? either a vine, figs? so can no fountain both yield salt water and fresh."
"30333","59","3","13","Jas.3.13","Who is a wise man and endued with knowledge among you? let him shew out of a good conversation his works with meekness of wisdom."
"30334","59","3","14","Jas.3.14","But if ye have bitter envying and strife in your hearts, glory not, and lie not against the truth."
"30335","59","3","15","Jas.3.15","This wisdom descendeth not from above, but is earthly, sensual, devilish."
"30336","59","3","16","Jas.3.16","For where envying and strife is, there is confusion and every evil work."
"30337","59","3","17","Jas.3.17","But the wisdom that is from above is first pure, then peaceable, gentle, and easy to be intreated, full of mercy and good fruits, without partiality, and without hypocrisy."
"30338","59","3","18","Jas.3.18","And the fruit of righteousness is sown in peace of them that make peace."
"30339","59","4","1","Jas.4.1","From whence come wars and fightings among you? come they not hence, even of your lusts that war in your members?"
"30340","59","4","2","Jas.4.2","Ye lust, and have not: ye kill, and desire to have, and cannot obtain: ye fight and war, yet ye have not, because ye ask not."
"30341","59","4","3","Jas.4.3","Ye ask, and receive not, because ye ask amiss, that ye may consume it upon your lusts."
"30342","59","4","4","Jas.4.4","Ye adulterers and adulteresses, know ye not that the friendship of the world is enmity with God? whosoever therefore will be a friend of the world is the enemy of God."
"30343","59","4","5","Jas.4.5","Do ye think that the scripture saith in vain, The spirit that dwelleth in us lusteth to envy?"
"30344","59","4","6","Jas.4.6","But he giveth more grace. Wherefore he saith, God resisteth the proud, but giveth grace unto the humble."
"30345","59","4","7","Jas.4.7","Submit yourselves therefore to God. Resist the devil, and he will flee from you."
"30346","59","4","8","Jas.4.8","Draw nigh to God, and he will draw nigh to you. Cleanse your hands, ye sinners; and purify your hearts, ye double minded."
"30347","59","4","9","Jas.4.9","Be afflicted, and mourn, and weep: let your laughter be turned to mourning, and your joy to heaviness."
"30348","59","4","10","Jas.4.10","Humble yourselves in the sight of the Lord, and he shall lift you up."
"30349","59","4","11","Jas.4.11","Speak not evil one of another, brethren. He that speaketh evil of his brother, and judgeth his brother, speaketh evil of the law, and judgeth the law: but if thou judge the law, thou art not a doer of the law, but a judge."
"30350","59","4","12","Jas.4.12","There is one lawgiver, who is able to save and to destroy: who art thou that judgest another?"
"30351","59","4","13","Jas.4.13","Go to now, ye that say, To day or to morrow we will go into such a city, and continue there a year, and buy and sell, and get gain:"
"30352","59","4","14","Jas.4.14","Whereas ye know not what shall be on the morrow. For what is your life? It is even a vapour, that appeareth for a little time, and then vanisheth away."
"30353","59","4","15","Jas.4.15","For that ye ought to say, If the Lord will, we shall live, and do this, or that."
"30354","59","4","16","Jas.4.16","But now ye rejoice in your boastings: all such rejoicing is evil."
"30355","59","4","17","Jas.4.17","Therefore to him that knoweth to do good, and doeth it not, to him it is sin."
"30356","59","5","1","Jas.5.1","Go to now, ye rich men, weep and howl for your miseries that shall come upon you."
"30357","59","5","2","Jas.5.2","Your riches are corrupted, and your garments are motheaten."
"30358","59","5","3","Jas.5.3","Your gold and silver is cankered; and the rust of them shall be a witness against you, and shall eat your flesh as it were fire. Ye have heaped treasure together for the last days."
"30359","59","5","4","Jas.5.4","Behold, the hire of the labourers who have reaped down your fields, which is of you kept back by fraud, crieth: and the cries of them which have reaped are entered into the ears of the Lord of sabaoth."
"30360","59","5","5","Jas.5.5","Ye have lived in pleasure on the earth, and been wanton; ye have nourished your hearts, as in a day of slaughter."
"30361","59","5","6","Jas.5.6","Ye have condemned and killed the just; and he doth not resist you."
"30362","59","5","7","Jas.5.7","Be patient therefore, brethren, unto the coming of the Lord. Behold, the husbandman waiteth for the precious fruit of the earth, and hath long patience for it, until he receive the early and latter rain."
"30363","59","5","8","Jas.5.8","Be ye also patient; stablish your hearts: for the coming of the Lord draweth nigh."
"30364","59","5","9","Jas.5.9","Grudge not one against another, brethren, lest ye be condemned: behold, the judge standeth before the door."
"30365","59","5","10","Jas.5.10","Take, my brethren, the prophets, who have spoken in the name of the Lord, for an example of suffering affliction, and of patience."
"30366","59","5","11","Jas.5.11","Behold, we count them happy which endure. Ye have heard of the patience of Job, and have seen the end of the Lord; that the Lord is very pitiful, and of tender mercy."
"30367","59","5","12","Jas.5.12","But above all things, my brethren, swear not, neither by heaven, neither by the earth, neither by any other oath: but let your yea be yea; and your nay, nay; lest ye fall into condemnation."
"30368","59","5","13","Jas.5.13","Is any among you afflicted? let him pray. Is any merry? let him sing psalms."
"30369","59","5","14","Jas.5.14","Is any sick among you? let him call for the elders of the church; and let them pray over him, anointing him with oil in the name of the Lord:"
"30370","59","5","15","Jas.5.15","And the prayer of faith shall save the sick, and the Lord shall raise him up; and if he have committed sins, they shall be forgiven him."
"30371","59","5","16","Jas.5.16","Confess your faults one to another, and pray one for another, that ye may be healed. The effectual fervent prayer of a righteous man availeth much."
"30372","59","5","17","Jas.5.17","Elias was a man subject to like passions as we are, and he prayed earnestly that it might not rain: and it rained not on the earth by the space of three years and six months."
"30373","59","5","18","Jas.5.18","And he prayed again, and the heaven gave rain, and the earth brought forth her fruit."
"30374","59","5","19","Jas.5.19","Brethren, if any of you do err from the truth, and one convert him;"
"30375","59","5","20","Jas.5.20","Let him know, that he which converteth the sinner from the error of his way shall save a soul from death, and shall hide a multitude of sins."
"30376","60","1","1","1Pet.1.1","Peter, an apostle of Jesus Christ, to the strangers scattered throughout Pontus, Galatia, Cappadocia, Asia, and Bithynia,"
"30377","60","1","2","1Pet.1.2","Elect according to the foreknowledge of God the Father, through sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace unto you, and peace, be multiplied."
"30378","60","1","3","1Pet.1.3","Blessed be the God and Father of our Lord Jesus Christ, which according to his abundant mercy hath begotten us again unto a lively hope by the resurrection of Jesus Christ from the dead,"
"30379","60","1","4","1Pet.1.4","To an inheritance incorruptible, and undefiled, and that fadeth not away, reserved in heaven for you,"
"30380","60","1","5","1Pet.1.5","Who are kept by the power of God through faith unto salvation ready to be revealed in the last time."
"30381","60","1","6","1Pet.1.6","Wherein ye greatly rejoice, though now for a season, if need be, ye are in heaviness through manifold temptations:"
"30382","60","1","7","1Pet.1.7","That the trial of your faith, being much more precious than of gold that perisheth, though it be tried with fire, might be found unto praise and honour and glory at the appearing of Jesus Christ:"
"30383","60","1","8","1Pet.1.8","Whom having not seen, ye love; in whom, though now ye see him not, yet believing, ye rejoice with joy unspeakable and full of glory:"
"30384","60","1","9","1Pet.1.9","Receiving the end of your faith, even the salvation of your souls."
"30385","60","1","10","1Pet.1.10","Of which salvation the prophets have enquired and searched diligently, who prophesied of the grace that should come unto you:"
"30386","60","1","11","1Pet.1.11","Searching what, or what manner of time the Spirit of Christ which was in them did signify, when it testified beforehand the sufferings of Christ, and the glory that should follow."
"30387","60","1","12","1Pet.1.12","Unto whom it was revealed, that not unto themselves, but unto us they did minister the things, which are now reported unto you by them that have preached the gospel unto you with the Holy Ghost sent down from heaven; which things the angels desire to look into."
"30388","60","1","13","1Pet.1.13","Wherefore gird up the loins of your mind, be sober, and hope to the end for the grace that is to be brought unto you at the revelation of Jesus Christ;"
"30389","60","1","14","1Pet.1.14","As obedient children, not fashioning yourselves according to the former lusts in your ignorance:"
"30390","60","1","15","1Pet.1.15","But as he which hath called you is holy, so be ye holy in all manner of conversation;"
"30391","60","1","16","1Pet.1.16","Because it is written, Be ye holy; for I am holy."
"30392","60","1","17","1Pet.1.17","And if ye call on the Father, who without respect of persons judgeth according to every man's work, pass the time of your sojourning here in fear:"
"30393","60","1","18","1Pet.1.18","Forasmuch as ye know that ye were not redeemed with corruptible things, as silver and gold, from your vain conversation received by tradition from your fathers;"
"30394","60","1","19","1Pet.1.19","But with the precious blood of Christ, as of a lamb without blemish and without spot:"
"30395","60","1","20","1Pet.1.20","Who verily was foreordained before the foundation of the world, but was manifest in these last times for you,"
"30396","60","1","21","1Pet.1.21","Who by him do believe in God, that raised him up from the dead, and gave him glory; that your faith and hope might be in God."
"30397","60","1","22","1Pet.1.22","Seeing ye have purified your souls in obeying the truth through the Spirit unto unfeigned love of the brethren, see that ye love one another with a pure heart fervently:"
"30398","60","1","23","1Pet.1.23","Being born again, not of corruptible seed, but of incorruptible, by the word of God, which liveth and abideth for ever."
"30399","60","1","24","1Pet.1.24","For all flesh is as grass, and all the glory of man as the flower of grass. The grass withereth, and the flower thereof falleth away:"
"30400","60","1","25","1Pet.1.25","But the word of the Lord endureth for ever. And this is the word which by the gospel is preached unto you."
"30401","60","2","1","1Pet.2.1","Wherefore laying aside all malice, and all guile, and hypocrisies, and envies, and all evil speakings,"
"30402","60","2","2","1Pet.2.2","As newborn babes, desire the sincere milk of the word, that ye may grow thereby:"
"30403","60","2","3","1Pet.2.3","If so be ye have tasted that the Lord is gracious."
"30404","60","2","4","1Pet.2.4","To whom coming, as unto a living stone, disallowed indeed of men, but chosen of God, and precious,"
"30405","60","2","5","1Pet.2.5","Ye also, as lively stones, are built up a spiritual house, an holy priesthood, to offer up spiritual sacrifices, acceptable to God by Jesus Christ."
"30406","60","2","6","1Pet.2.6","Wherefore also it is contained in the scripture, Behold, I lay in Sion a chief corner stone, elect, precious: and he that believeth on him shall not be confounded."
"30407","60","2","7","1Pet.2.7","Unto you therefore which believe he is precious: but unto them which be disobedient, the stone which the builders disallowed, the same is made the head of the corner,"
"30408","60","2","8","1Pet.2.8","And a stone of stumbling, and a rock of offence, even to them which stumble at the word, being disobedient: whereunto also they were appointed."
"30409","60","2","9","1Pet.2.9","But ye are a chosen generation, a royal priesthood, an holy nation, a peculiar people; that ye should shew forth the praises of him who hath called you out of darkness into his marvellous light:"
"30410","60","2","10","1Pet.2.10","Which in time past were not a people, but are now the people of God: which had not obtained mercy, but now have obtained mercy."
"30411","60","2","11","1Pet.2.11","Dearly beloved, I beseech you as strangers and pilgrims, abstain from fleshly lusts, which war against the soul;"
"30412","60","2","12","1Pet.2.12","Having your conversation honest among the Gentiles: that, whereas they speak against you as evildoers, they may by your good works, which they shall behold, glorify God in the day of visitation."
"30413","60","2","13","1Pet.2.13","Submit yourselves to every ordinance of man for the Lord's sake: whether it be to the king, as supreme;"
"30414","60","2","14","1Pet.2.14","Or unto governors, as unto them that are sent by him for the punishment of evildoers, and for the praise of them that do well."
"30415","60","2","15","1Pet.2.15","For so is the will of God, that with well doing ye may put to silence the ignorance of foolish men:"
"30416","60","2","16","1Pet.2.16","As free, and not using your liberty for a cloke of maliciousness, but as the servants of God."
"30417","60","2","17","1Pet.2.17","Honour all men. Love the brotherhood. Fear God. Honour the king."
"30418","60","2","18","1Pet.2.18","Servants, be subject to your masters with all fear; not only to the good and gentle, but also to the froward."
"30419","60","2","19","1Pet.2.19","For this is thankworthy, if a man for conscience toward God endure grief, suffering wrongfully."
"30420","60","2","20","1Pet.2.20","For what glory is it, if, when ye be buffeted for your faults, ye shall take it patiently? but if, when ye do well, and suffer for it, ye take it patiently, this is acceptable with God."
"30421","60","2","21","1Pet.2.21","For even hereunto were ye called: because Christ also suffered for us, leaving us an example, that ye should follow his steps:"
"30422","60","2","22","1Pet.2.22","Who did no sin, neither was guile found in his mouth:"
"30423","60","2","23","1Pet.2.23","Who, when he was reviled, reviled not again; when he suffered, he threatened not; but committed himself to him that judgeth righteously:"
"30424","60","2","24","1Pet.2.24","Who his own self bare our sins in his own body on the tree, that we, being dead to sins, should live unto righteousness: by whose stripes ye were healed."
"30425","60","2","25","1Pet.2.25","For ye were as sheep going astray; but are now returned unto the Shepherd and Bishop of your souls."
"30426","60","3","1","1Pet.3.1","Likewise, ye wives, be in subjection to your own husbands; that, if any obey not the word, they also may without the word be won by the conversation of the wives;"
"30427","60","3","2","1Pet.3.2","While they behold your chaste conversation coupled with fear."
"30428","60","3","3","1Pet.3.3","Whose adorning let it not be that outward adorning of plaiting the hair, and of wearing of gold, or of putting on of apparel;"
"30429","60","3","4","1Pet.3.4","But let it be the hidden man of the heart, in that which is not corruptible, even the ornament of a meek and quiet spirit, which is in the sight of God of great price."
"30430","60","3","5","1Pet.3.5","For after this manner in the old time the holy women also, who trusted in God, adorned themselves, being in subjection unto their own husbands:"
"30431","60","3","6","1Pet.3.6","Even as Sara obeyed Abraham, calling him lord: whose daughters ye are, as long as ye do well, and are not afraid with any amazement."
"30432","60","3","7","1Pet.3.7","Likewise, ye husbands, dwell with them according to knowledge, giving honour unto the wife, as unto the weaker vessel, and as being heirs together of the grace of life; that your prayers be not hindered."
"30433","60","3","8","1Pet.3.8","Finally, be ye all of one mind, having compassion one of another, love as brethren, be pitiful, be courteous:"
"30434","60","3","9","1Pet.3.9","Not rendering evil for evil, or railing for railing: but contrariwise blessing; knowing that ye are thereunto called, that ye should inherit a blessing."
"30435","60","3","10","1Pet.3.10","For he that will love life, and see good days, let him refrain his tongue from evil, and his lips that they speak no guile:"
"30436","60","3","11","1Pet.3.11","Let him eschew evil, and do good; let him seek peace, and ensue it."
"30437","60","3","12","1Pet.3.12","For the eyes of the Lord are over the righteous, and his ears are open unto their prayers: but the face of the Lord is against them that do evil."
"30438","60","3","13","1Pet.3.13","And who is he that will harm you, if ye be followers of that which is good?"
"30439","60","3","14","1Pet.3.14","But and if ye suffer for righteousness' sake, happy are ye: and be not afraid of their terror, neither be troubled;"
"30440","60","3","15","1Pet.3.15","But sanctify the Lord God in your hearts: and be ready always to give an answer to every man that asketh you a reason of the hope that is in you with meekness and fear:"
"30441","60","3","16","1Pet.3.16","Having a good conscience; that, whereas they speak evil of you, as of evildoers, they may be ashamed that falsely accuse your good conversation in Christ."
"30442","60","3","17","1Pet.3.17","For it is better, if the will of God be so, that ye suffer for well doing, than for evil doing."
"30443","60","3","18","1Pet.3.18","For Christ also hath once suffered for sins, the just for the unjust, that he might bring us to God, being put to death in the flesh, but quickened by the Spirit:"
"30444","60","3","19","1Pet.3.19","By which also he went and preached unto the spirits in prison;"
"30445","60","3","20","1Pet.3.20","Which sometime were disobedient, when once the longsuffering of God waited in the days of Noah, while the ark was a preparing, wherein few, that is, eight souls were saved by water."
"30446","60","3","21","1Pet.3.21","The like figure whereunto even baptism doth also now save us (not the putting away of the filth of the flesh, but the answer of a good conscience toward God,) by the resurrection of Jesus Christ:"
"30447","60","3","22","1Pet.3.22","Who is gone into heaven, and is on the right hand of God; angels and authorities and powers being made subject unto him."
"30448","60","4","1","1Pet.4.1","Forasmuch then as Christ hath suffered for us in the flesh, arm yourselves likewise with the same mind: for he that hath suffered in the flesh hath ceased from sin;"
"30449","60","4","2","1Pet.4.2","That he no longer should live the rest of his time in the flesh to the lusts of men, but to the will of God."
"30450","60","4","3","1Pet.4.3","For the time past of our life may suffice us to have wrought the will of the Gentiles, when we walked in lasciviousness, lusts, excess of wine, revellings, banquetings, and abominable idolatries:"
"30451","60","4","4","1Pet.4.4","Wherein they think it strange that ye run not with them to the same excess of riot, speaking evil of you:"
"30452","60","4","5","1Pet.4.5","Who shall give account to him that is ready to judge the quick and the dead."
"30453","60","4","6","1Pet.4.6","For for this cause was the gospel preached also to them that are dead, that they might be judged according to men in the flesh, but live according to God in the spirit."
"30454","60","4","7","1Pet.4.7","But the end of all things is at hand: be ye therefore sober, and watch unto prayer."
"30455","60","4","8","1Pet.4.8","And above all things have fervent charity among yourselves: for charity shall cover the multitude of sins."
"30456","60","4","9","1Pet.4.9","Use hospitality one to another without grudging."
"30457","60","4","10","1Pet.4.10","As every man hath received the gift, even so minister the same one to another, as good stewards of the manifold grace of God."
"30458","60","4","11","1Pet.4.11","If any man speak, let him speak as the oracles of God; if any man minister, let him do it as of the ability which God giveth: that God in all things may be glorified through Jesus Christ, to whom be praise and dominion for ever and ever. Amen."
"30459","60","4","12","1Pet.4.12","Beloved, think it not strange concerning the fiery trial which is to try you, as though some strange thing happened unto you:"
"30460","60","4","13","1Pet.4.13","But rejoice, inasmuch as ye are partakers of Christ's sufferings; that, when his glory shall be revealed, ye may be glad also with exceeding joy."
"30461","60","4","14","1Pet.4.14","If ye be reproached for the name of Christ, happy are ye; for the spirit of glory and of God resteth upon you: on their part he is evil spoken of, but on your part he is glorified."
"30462","60","4","15","1Pet.4.15","But let none of you suffer as a murderer, or as a thief, or as an evildoer, or as a busybody in other men's matters."
"30463","60","4","16","1Pet.4.16","Yet if any man suffer as a Christian, let him not be ashamed; but let him glorify God on this behalf."
"30464","60","4","17","1Pet.4.17","For the time is come that judgment must begin at the house of God: and if it first begin at us, what shall the end be of them that obey not the gospel of God?"
"30465","60","4","18","1Pet.4.18","And if the righteous scarcely be saved, where shall the ungodly and the sinner appear?"
"30466","60","4","19","1Pet.4.19","Wherefore let them that suffer according to the will of God commit the keeping of their souls to him in well doing, as unto a faithful Creator."
"30467","60","5","1","1Pet.5.1","The elders which are among you I exhort, who am also an elder, and a witness of the sufferings of Christ, and also a partaker of the glory that shall be revealed:"
"30468","60","5","2","1Pet.5.2","Feed the flock of God which is among you, taking the oversight thereof, not by constraint, but willingly; not for filthy lucre, but of a ready mind;"
"30469","60","5","3","1Pet.5.3","Neither as being lords over God's heritage, but being ensamples to the flock."
"30470","60","5","4","1Pet.5.4","And when the chief Shepherd shall appear, ye shall receive a crown of glory that fadeth not away."
"30471","60","5","5","1Pet.5.5","Likewise, ye younger, submit yourselves unto the elder. Yea, all of you be subject one to another, and be clothed with humility: for God resisteth the proud, and giveth grace to the humble."
"30472","60","5","6","1Pet.5.6","Humble yourselves therefore under the mighty hand of God, that he may exalt you in due time:"
"30473","60","5","7","1Pet.5.7","Casting all your care upon him; for he careth for you."
"30474","60","5","8","1Pet.5.8","Be sober, be vigilant; because your adversary the devil, as a roaring lion, walketh about, seeking whom he may devour:"
"30475","60","5","9","1Pet.5.9","Whom resist stedfast in the faith, knowing that the same afflictions are accomplished in your brethren that are in the world."
"30476","60","5","10","1Pet.5.10","But the God of all grace, who hath called us unto his eternal glory by Christ Jesus, after that ye have suffered a while, make you perfect, stablish, strengthen, settle you."
"30477","60","5","11","1Pet.5.11","To him be glory and dominion for ever and ever. Amen."
"30478","60","5","12","1Pet.5.12","By Silvanus, a faithful brother unto you, as I suppose, I have written briefly, exhorting, and testifying that this is the true grace of God wherein ye stand."
"30479","60","5","13","1Pet.5.13","The church that is at Babylon, elected together with you, saluteth you; and so doth Marcus my son."
"30480","60","5","14","1Pet.5.14","Greet ye one another with a kiss of charity. Peace be with you all that are in Christ Jesus. Amen."
"30481","61","1","1","2Pet.1.1","Simon Peter, a servant and an apostle of Jesus Christ, to them that have obtained like precious faith with us through the righteousness of God and our Saviour Jesus Christ:"
"30482","61","1","2","2Pet.1.2","Grace and peace be multiplied unto you through the knowledge of God, and of Jesus our Lord,"
"30483","61","1","3","2Pet.1.3","According as his divine power hath given unto us all things that pertain unto life and godliness, through the knowledge of him that hath called us to glory and virtue:"
"30484","61","1","4","2Pet.1.4","Whereby are given unto us exceeding great and precious promises: that by these ye might be partakers of the divine nature, having escaped the corruption that is in the world through lust."
"30485","61","1","5","2Pet.1.5","And beside this, giving all diligence, add to your faith virtue; and to virtue knowledge;"
"30486","61","1","6","2Pet.1.6","And to knowledge temperance; and to temperance patience; and to patience godliness;"
"30487","61","1","7","2Pet.1.7","And to godliness brotherly kindness; and to brotherly kindness charity."
"30488","61","1","8","2Pet.1.8","For if these things be in you, and abound, they make you that ye shall neither be barren nor unfruitful in the knowledge of our Lord Jesus Christ."
"30489","61","1","9","2Pet.1.9","But he that lacketh these things is blind, and cannot see afar off, and hath forgotten that he was purged from his old sins."
"30490","61","1","10","2Pet.1.10","Wherefore the rather, brethren, give diligence to make your calling and election sure: for if ye do these things, ye shall never fall:"
"30491","61","1","11","2Pet.1.11","For so an entrance shall be ministered unto you abundantly into the everlasting kingdom of our Lord and Saviour Jesus Christ."
"30492","61","1","12","2Pet.1.12","Wherefore I will not be negligent to put you always in remembrance of these things, though ye know them, and be established in the present truth."
"30493","61","1","13","2Pet.1.13","Yea, I think it meet, as long as I am in this tabernacle, to stir you up by putting you in remembrance;"
"30494","61","1","14","2Pet.1.14","Knowing that shortly I must put off this my tabernacle, even as our Lord Jesus Christ hath shewed me."
"30495","61","1","15","2Pet.1.15","Moreover I will endeavour that ye may be able after my decease to have these things always in remembrance."
"30496","61","1","16","2Pet.1.16","For we have not followed cunningly devised fables, when we made known unto you the power and coming of our Lord Jesus Christ, but were eyewitnesses of his majesty."
"30497","61","1","17","2Pet.1.17","For he received from God the Father honour and glory, when there came such a voice to him from the excellent glory, This is my beloved Son, in whom I am well pleased."
"30498","61","1","18","2Pet.1.18","And this voice which came from heaven we heard, when we were with him in the holy mount."
"30499","61","1","19","2Pet.1.19","We have also a more sure word of prophecy; whereunto ye do well that ye take heed, as unto a light that shineth in a dark place, until the day dawn, and the day star arise in your hearts:"
"30500","61","1","20","2Pet.1.20","Knowing this first, that no prophecy of the scripture is of any private interpretation."
"30501","61","1","21","2Pet.1.21","For the prophecy came not in old time by the will of man: but holy men of God spake as they were moved by the Holy Ghost."
"30502","61","2","1","2Pet.2.1","But there were false prophets also among the people, even as there shall be false teachers among you, who privily shall bring in damnable heresies, even denying the Lord that bought them, and bring upon themselves swift destruction."
"30503","61","2","2","2Pet.2.2","And many shall follow their pernicious ways; by reason of whom the way of truth shall be evil spoken of."
"30504","61","2","3","2Pet.2.3","And through covetousness shall they with feigned words make merchandise of you: whose judgment now of a long time lingereth not, and their damnation slumbereth not."
"30505","61","2","4","2Pet.2.4","For if God spared not the angels that sinned, but cast them down to hell, and delivered them into chains of darkness, to be reserved unto judgment;"
"30506","61","2","5","2Pet.2.5","And spared not the old world, but saved Noah the eighth person, a preacher of righteousness, bringing in the flood upon the world of the ungodly;"
"30507","61","2","6","2Pet.2.6","And turning the cities of Sodom and Gomorrha into ashes condemned them with an overthrow, making them an ensample unto those that after should live ungodly;"
"30508","61","2","7","2Pet.2.7","And delivered just Lot, vexed with the filthy conversation of the wicked:"
"30509","61","2","8","2Pet.2.8","For that righteous man dwelling among them, in seeing and hearing, vexed his righteous soul from day to day with their unlawful deeds;)"
"30510","61","2","9","2Pet.2.9","The Lord knoweth how to deliver the godly out of temptations, and to reserve the unjust unto the day of judgment to be punished:"
"30511","61","2","10","2Pet.2.10","But chiefly them that walk after the flesh in the lust of uncleanness, and despise government. Presumptuous are they, selfwilled, they are not afraid to speak evil of dignities."
"30512","61","2","11","2Pet.2.11","Whereas angels, which are greater in power and might, bring not railing accusation against them before the Lord."
"30513","61","2","12","2Pet.2.12","But these, as natural brute beasts, made to be taken and destroyed, speak evil of the things that they understand not; and shall utterly perish in their own corruption;"
"30514","61","2","13","2Pet.2.13","And shall receive the reward of unrighteousness, as they that count it pleasure to riot in the day time. Spots they are and blemishes, sporting themselves with their own deceivings while they feast with you;"
"30515","61","2","14","2Pet.2.14","Having eyes full of adultery, and that cannot cease from sin; beguiling unstable souls: an heart they have exercised with covetous practices; cursed children:"
"30516","61","2","15","2Pet.2.15","Which have forsaken the right way, and are gone astray, following the way of Balaam the son of Bosor, who loved the wages of unrighteousness;"
"30517","61","2","16","2Pet.2.16","But was rebuked for his iniquity: the dumb ass speaking with man's voice forbad the madness of the prophet."
"30518","61","2","17","2Pet.2.17","These are wells without water, clouds that are carried with a tempest; to whom the mist of darkness is reserved for ever."
"30519","61","2","18","2Pet.2.18","For when they speak great swelling words of vanity, they allure through the lusts of the flesh, through much wantonness, those that were clean escaped from them who live in error."
"30520","61","2","19","2Pet.2.19","While they promise them liberty, they themselves are the servants of corruption: for of whom a man is overcome, of the same is he brought in bondage."
"30521","61","2","20","2Pet.2.20","For if after they have escaped the pollutions of the world through the knowledge of the Lord and Saviour Jesus Christ, they are again entangled therein, and overcome, the latter end is worse with them than the beginning."
"30522","61","2","21","2Pet.2.21","For it had been better for them not to have known the way of righteousness, than, after they have known it, to turn from the holy commandment delivered unto them."
"30523","61","2","22","2Pet.2.22","But it is happened unto them according to the true proverb, The dog is turned to his own vomit again; and the sow that was washed to her wallowing in the mire."
"30524","61","3","1","2Pet.3.1","This second epistle, beloved, I now write unto you; in both which I stir up your pure minds by way of remembrance:"
"30525","61","3","2","2Pet.3.2","That ye may be mindful of the words which were spoken before by the holy prophets, and of the commandment of us the apostles of the Lord and Saviour:"
"30526","61","3","3","2Pet.3.3","Knowing this first, that there shall come in the last days scoffers, walking after their own lusts,"
"30527","61","3","4","2Pet.3.4","And saying, Where is the promise of his coming? for since the fathers fell asleep, all things continue as they were from the beginning of the creation."
"30528","61","3","5","2Pet.3.5","For this they willingly are ignorant of, that by the word of God the heavens were of old, and the earth standing out of the water and in the water:"
"30529","61","3","6","2Pet.3.6","Whereby the world that then was, being overflowed with water, perished:"
"30530","61","3","7","2Pet.3.7","But the heavens and the earth, which are now, by the same word are kept in store, reserved unto fire against the day of judgment and perdition of ungodly men."
"30531","61","3","8","2Pet.3.8","But, beloved, be not ignorant of this one thing, that one day is with the Lord as a thousand years, and a thousand years as one day."
"30532","61","3","9","2Pet.3.9","The Lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance."
"30533","61","3","10","2Pet.3.10","But the day of the Lord will come as a thief in the night; in the which the heavens shall pass away with a great noise, and the elements shall melt with fervent heat, the earth also and the works that are therein shall be burned up."
"30534","61","3","11","2Pet.3.11","Seeing then that all these things shall be dissolved, what manner of persons ought ye to be in all holy conversation and godliness,"
"30535","61","3","12","2Pet.3.12","Looking for and hasting unto the coming of the day of God, wherein the heavens being on fire shall be dissolved, and the elements shall melt with fervent heat?"
"30536","61","3","13","2Pet.3.13","Nevertheless we, according to his promise, look for new heavens and a new earth, wherein dwelleth righteousness."
"30537","61","3","14","2Pet.3.14","Wherefore, beloved, seeing that ye look for such things, be diligent that ye may be found of him in peace, without spot, and blameless."
"30538","61","3","15","2Pet.3.15","And account that the longsuffering of our Lord is salvation; even as our beloved brother Paul also according to the wisdom given unto him hath written unto you;"
